,CAISO
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,221.05493415532553
1663,1876.3353339612754
1664,4044.7789737706594
1665,5661.901081371226
1666,6690.859167737086
1667,6689.54336455759
1668,6393.487649170992
1669,5696.111964038121
1670,4480.30982618383
1671,3019.7682969432863
1672,1310.5399667780016
1673,0.0
1674,0.0
1675,0.0
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,921.8255500368742
1688,4441.07639724588
1689,7293.03561495058
1690,8175.550906990145
1691,8529.343228965918
1692,8577.49829501262
1693,8548.998357964572
1694,8484.136432269013
1695,8088.085582946136
1696,6807.553928683824
1697,4049.939330172664
1698,738.050093899459
1699,0.0
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,0.0
1707,0.0
1708,0.0
1709,0.0
1710,0.0
1711,875.5066392332869
1712,4468.512048737364
1713,7456.310308530478
1714,8620.575914619323
1715,8914.609017855802
1716,8863.186188141799
1717,8786.711210618409
1718,8240.838095192837
1719,7610.578797672488
1720,5715.845302825753
1721,4109.870774834571
1722,907.1514575188274
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,369.1297703387122
1735,3336.8030340750547
1736,7260.636231552203
1737,9034.735700448833
1738,9416.874449477897
1739,9317.68098696397
1740,9233.122625476686
1741,9119.294061936116
1742,9155.06875333458
1743,7989.139038211864
1744,4928.77680130677
1745,40.65305840734716
1746,0.0
1747,0.0
1748,0.0
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,0.0
1758,650.6065754324364
1759,4049.7544346340733
1760,6997.722923619285
1761,7861.578391757955
1762,8892.281373171403
1763,8939.67001599501
1764,8991.99497577941
1765,8856.739891053698
1766,8481.579802033477
1767,7632.533284777187
1768,4704.310063635144
1769,896.4351600798973
1770,0.0
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,1008.7799004695255
1784,4627.757553036763
1785,7791.731751299128
1786,8946.242295496191
1787,9121.11906796924
1788,9470.872612915337
1789,9449.822631043578
1790,9428.772649171824
1791,9134.072902967244
1792,7853.262467539644
1793,5422.79917603923
1794,1360.1526747903713
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,1412.539357466825
1808,5033.156037665249
1809,7372.510252354729
1810,8746.97931115377
1811,9235.329349237094
1812,9226.139966800041
1813,9224.827197880464
1814,7954.066883728153
1815,7854.296445840161
1816,7193.9736792920085
1817,4624.88490367623
1818,1323.2710709354644
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,1406.6297011313482
1832,5012.098767785864
1833,7341.66580070042
1834,8710.384478288266
1835,9196.691400984233
1836,9187.540464266836
1837,9186.233187592923
1838,7920.789367244274
1839,7821.4363400268185
1840,7163.876173048131
1841,4605.535722198643
1842,1317.7348873052035
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,0.0
1855,584.4631098572635
1856,3703.567585021447
1857,6359.234139743255
1858,7360.889772461595
1859,7607.859874438318
1860,7856.797865673819
1861,7998.485892305883
1862,8024.068452670005
1863,7642.297936466945
1864,6567.830401173794
1865,4515.3219042676465
1866,902.2772251500179
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,0.0
1875,0.0
1876,0.0
1877,0.0
1878,0.0
1879,583.1199095825297
1880,3695.0561273882854
1881,6344.619487595773
1882,7343.973137351691
1883,7590.375658067541
1884,7838.741545482321
1885,7980.103947805359
1886,8005.627714891463
1887,7624.734575298835
1888,6552.736357682467
1889,4504.944890697354
1890,900.2036314598985
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,0.0
1903,958.6910143464085
1904,3474.146471310828
1905,5627.013754298395
1906,6586.690062595827
1907,6935.484121258344
1908,7562.131074109644
1909,7398.5722782396515
1910,7378.86639921917
1911,6560.087125918178
1912,5331.425568991177
1913,3341.1317879225803
1914,579.3528432021461
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,1392.7422091941512
1928,5120.839282602824
1929,7438.4647551868675
1930,8012.700050773989
1931,7534.006476751105
1932,7810.781979426888
1933,6896.73334425562
1934,6513.581491796975
1935,6344.167305105748
1936,6158.008692985738
1937,3926.075279949
1938,1044.0641737947667
1939,0.0
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,0.0
1951,1300.5264534110495
1952,4378.5043472897605
1953,5740.727462270762
1954,6825.805256231187
1955,7296.854370757327
1956,7029.502170620868
1957,7289.999186138444
1958,7215.571467419137
1959,6906.108847480965
1960,6420.370051628645
1961,4876.974200291435
1962,1374.9541721303567
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,1343.2762140301543
1976,4557.298276317689
1977,6802.98056233733
1978,8034.071070580352
1979,7938.61481214744
1980,8260.410652431587
1981,7712.275230296204
1982,7619.771227278744
1983,7468.222115952265
1984,6244.0202036786295
1985,3712.9532274987346
1986,1064.7801198392872
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,1289.1721409689237
2000,4510.086061471052
2001,6654.2253365966335
2002,7474.240984136825
2003,7495.74959128542
2004,7318.303582309511
2005,6878.721423710095
2006,6314.120486059473
2007,6410.90921822815
2008,5840.931128790379
2009,4078.569630552361
2010,1102.316116365503
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,5.2793099906980245
2023,1453.1300749396316
2024,4831.888468986368
2025,7763.225341321447
2026,9118.688181433165
2027,9046.097669061066
2028,8787.411479516863
2029,8091.862388242398
2030,7892.568436093548
2031,7900.487401079596
2032,7072.95556003768
2033,4797.572954046831
2034,1351.5033576186943
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,85.5790368486511
2047,1759.7804243935268
2048,4789.4750622538195
2049,6876.816627688735
2050,7957.866759834339
2051,8587.413697571543
2052,8696.600744585337
2053,8863.824149921784
2054,8812.673461230635
2055,8289.362569236586
2056,7382.421512058927
2057,4935.057791605547
2058,1296.4732249025535
2059,50.16702160093341
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,0.0
2071,921.2235719430009
2072,4215.057141140911
2073,6986.601562713016
2074,8393.370322147342
2075,8512.788192584398
2076,8239.833060156841
2077,8773.9327663973
2078,8245.08219731891
2079,7483.957308818995
2080,5839.665092801073
2081,3579.911544530636
2082,863.4830631602488
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,0.0
2094,0.0
2095,1261.8189636651684
2096,4414.392724814014
2097,6513.038446446907
2098,7315.655305503999
2099,7336.707550987465
2100,7163.02652574888
2101,6732.77125868057
2102,6180.1498147396205
2103,6274.884919415211
2104,5717.000414103396
2105,3992.032049802003
2106,1078.9275810275683
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,1434.4853656359287
2120,5278.694997740308
2121,7881.09163162628
2122,8130.509970269509
2123,8399.723415154265
2124,8749.43695875456
2125,8763.953369998348
2126,7883.73097912515
2127,7904.845759116111
2128,7068.172601974273
2129,4641.292576763166
2130,1324.9524444328174
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,0.0
2143,1421.8299086504405
2144,5066.260102012816
2145,7421.000712807504
2146,8804.509926893947
2147,9296.071939921794
2148,9286.822117096
2149,9285.500713835174
2150,8006.382357354108
2151,7905.955709531213
2152,7241.289869334958
2153,4655.303687895448
2154,1331.9744869141675
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0
2167,1260.633528012491
2168,4703.688666940874
2169,7432.117156231603
2170,8617.27326282169
2171,8927.212461428582
2172,8980.207246682612
2173,8973.78363634879
2174,8968.965928598423
2175,8591.578821486402
2176,7435.3289613985135
2177,5109.9820205550905
2178,1371.4408062709138
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,47.248985304034186
2191,2021.2065935614626
2192,6095.119104220409
2193,8456.255897608118
2194,9380.236054664787
2195,9651.917720162985
2196,9642.730417464976
2197,9615.168509370957
2198,9587.606601276937
2199,9199.114944332656
2200,8087.451317873852
2201,5694.81520095012
2202,1672.0890910372098
2203,6.562359070004748
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,25.357316946045977
2215,1635.5469430199653
2216,5388.42985103477
2217,7985.970005695353
2218,9074.7498020662
2219,9326.738139217536
2220,9196.78188986905
2221,9215.799877578584
2222,8640.505749365166
2223,8054.117794987852
2224,6719.688990702182
2225,4706.951958109784
2226,1472.3092151797941
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,1108.9911054493002
2240,4350.865226129349
2241,6142.000677805077
2242,5912.3679275902405
2243,5985.310095305541
2244,6734.993485712803
2245,6616.124767954534
2246,6508.062297265199
2247,5767.834373043254
2248,4306.289456969998
2249,2532.7141567812887
2250,903.6724111395638
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,39.785825250818654
2263,1588.521852087564
2264,4325.010320558506
2265,6340.502004606075
2266,7180.856264781903
2267,6322.064670953256
2268,5995.0445951111615
2269,5849.486697852068
2270,5804.8489426926135
2271,5386.612584568154
2272,5330.330197627972
2273,4399.730041151506
2274,1310.0210753318336
2275,16.49656168936383
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,134.00002254402165
2287,1690.1608682924775
2288,4281.154004928341
2289,5993.811227370545
2290,6861.388015666511
2291,7456.074247102752
2292,8089.884572712432
2293,8679.680292376994
2294,8311.913807146686
2295,7841.446574711107
2296,7121.5632419198655
2297,5241.65051688622
2298,1890.671850931342
2299,271.91245450538696
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,36.681881642836125
2311,1706.504928601507
2312,4840.413512435115
2313,6848.34781627558
2314,7773.369179442752
2315,7422.499007206929
2316,7357.109566017523
2317,7098.741530098417
2318,7176.889886641851
2319,7100.336394517671
2320,5559.697365518554
2321,3738.3621987307774
2322,1309.3836882073247
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,60.62698930360126
2335,1747.0145601958786
2336,5343.152294151596
2337,7426.806189691155
2338,8490.96939667805
2339,8645.727764110927
2340,8588.291668981201
2341,8358.54728846229
2342,8439.91508989607
2343,8677.636705849665
2344,7490.62407316863
2345,5510.6742382799675
2346,1820.4051261949749
2347,52.64975386891689
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,59.973503794197406
2359,2318.3200319134016
2360,6244.126599949963
2361,7939.1154612810515
2362,8490.675061748998
2363,8512.304850002642
2364,8717.787838412269
2365,8819.054574327063
2366,8728.602732539091
2367,8246.848357798819
2368,6864.508253952235
2369,4620.909308733243
2370,1337.114182952598
2371,62.923020374239904
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,144.5094326556234
2383,2385.1996466895203
2384,6329.830753464998
2385,8352.962810643727
2386,9361.352807746154
2387,9501.098193171372
2388,9499.510177427905
2389,9475.68994127588
2390,9470.925894045473
2391,9191.435123195037
2392,8152.872826966711
2393,6012.227604771322
2394,2072.360545226248
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,71.04127685283201
2407,1599.0745589782916
2408,4133.310653255681
2409,6060.466745336143
2410,7530.375346400194
2411,8422.912115587593
2412,8678.660712257788
2413,8757.451946585474
2414,8216.246582924809
2415,7149.335770553186
2416,5517.969722096334
2417,3023.7750747723594
2418,652.2880874669122
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,134.3856120272083
2431,1695.0243619198243
2432,4293.473166737888
2433,6011.0586168082655
2434,6881.131885918731
2435,7477.529346594226
2436,8113.16348231416
2437,8704.656358609098
2438,8335.83161319136
2439,7864.010595781963
2440,7142.05577496426
2441,5256.7335390789
2442,1896.1123215225812
2443,272.69489155886066
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,120.18026099870364
2455,1603.716925458111
2456,4093.0244627017514
2457,6098.655703630938
2458,7428.519247469051
2459,8122.0184584779645
2460,8199.840102895158
2461,8204.765523427892
2462,8049.122234593505
2463,8225.452289665373
2464,7865.896590775808
2465,5899.668714108493
2466,1832.2564381769575
2467,64.03046692553883
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,175.7737594594403
2479,2489.6910108508787
2480,5952.696421096568
2481,8225.94959380709
2482,9225.49888267346
2483,9469.483354758953
2484,8971.020454799345
2485,8818.858095864309
2486,8644.396080878445
2487,7884.896030676833
2488,7151.63086994678
2489,5342.735240882839
2490,1841.6892409033896
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,423.27862425703876
2503,3344.981425103187
2504,6663.446555879368
2505,8262.280895300386
2506,8826.979755968128
2507,9095.088954163422
2508,9152.049882717734
2509,9068.572659836416
2510,8748.412957962182
2511,8357.543137882596
2512,7529.6455038949325
2513,5481.998330864942
2514,1981.8474797000094
2515,167.9365307377114
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,159.66866186099756
2527,2396.3386874384146
2528,5801.730967457395
2529,7279.32046943335
2530,7966.419219245018
2531,8428.411331023151
2532,9080.17357370165
2533,8860.301973761916
2534,8755.60121188585
2535,7897.0549645021265
2536,7709.902352648662
2537,5530.817746103079
2538,1909.4801447147172
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,160.2839392532558
2551,2405.572891579601
2552,5824.087727128549
2553,7307.3710666115485
2554,7997.117526512852
2555,8460.889908122683
2556,9115.16369294335
2557,8894.444825774932
2558,8789.34060331378
2559,7927.485979132341
2560,7739.612181483032
2561,5552.130551510319
2562,1916.8382571352474
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,431.44075929406864
2575,3759.13645626381
2576,7306.975046358543
2577,8671.074759115188
2578,9321.675630761369
2579,9639.113820401424
2580,9684.32173595388
2581,9656.803874313255
2582,9628.30323189975
2583,9276.467715208917
2584,8372.309404159842
2585,6455.886897044959
2586,2625.99022513383
2587,252.57465863001286
2588,41.27679246093596
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,316.29447144279953
2599,2817.7768887456036
2600,6210.396011897624
2601,8272.21598964301
2602,9095.106585471372
2603,9558.392678497547
2604,9591.203308315264
2605,9630.576064096525
2606,9501.958395211072
2607,9096.41901066408
2608,8164.597123840895
2609,6026.656484918403
2610,2308.5559139746238
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,554.2666619910858
2623,3587.593002198833
2624,6984.286560243966
2625,8553.611645976447
2626,9194.770468754734
2627,9317.209422591244
2628,9522.59089354281
2629,9487.0441004935
2630,9085.496993825374
2631,8647.086546217224
2632,7700.488612793018
2633,6071.918871978354
2634,2565.9518390038625
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,432.4602863121396
2647,2927.729607027277
2648,5090.031038587975
2649,6512.109035295378
2650,6765.483006723656
2651,7254.985600739545
2652,7997.862166183711
2653,7849.286853094878
2654,7602.54570814378
2655,7071.919589969374
2656,5896.58273821307
2657,4112.352415851635
2658,1455.2421290933041
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,467.52758532258764
2671,3154.1649770354857
2672,6284.624330026446
2673,7623.99208854214
2674,7892.655827713431
2675,8262.726958630747
2676,7841.293642283626
2677,7422.494284163673
2678,7144.61169119729
2679,7257.8718949655795
2680,6039.666214899681
2681,4581.770336161359
2682,1672.5634742526372
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,143.8531745054562
2695,2374.3677813977492
2696,6301.08520416207
2697,8315.029647238458
2698,9318.840260545761
2699,9457.951022704883
2700,9456.370218589438
2701,9432.65815685777
2702,9427.915744511436
2703,9149.694220193192
2704,8115.848328692441
2705,5984.924381073156
2706,2062.9493706551684
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,0.0
2718,596.3096111882553
2719,3786.2521838816383
2720,7150.693779638533
2721,8618.243117489206
2722,9366.454755948576
2723,9497.015176082425
2724,8922.047172031434
2725,8060.8505546100805
2726,7585.058254314608
2727,7010.090250263617
2728,5887.772792574564
2729,3838.9785073972316
2730,1406.0352937491493
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.0
2741,0.0
2742,552.9937420256117
2743,3579.35379339618
2744,6968.246559253849
2745,8533.967558053206
2746,9173.653905717038
2747,9295.811668207254
2748,9500.721463352136
2749,9465.256306500138
2750,9064.631386505336
2751,8627.227785330684
2752,7682.803793605232
2753,6057.974200052544
2754,2560.0589149831767
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,708.4003165890754
2767,3649.4229424281466
2768,6712.3833276800915
2769,8104.989960974736
2770,9014.684356594587
2771,9387.27195480059
2772,9418.24027465148
2773,9398.885074744674
2774,9236.30139552751
2775,8795.002837652346
2776,7919.180041869406
2777,6350.441089422833
2778,2929.4095058949883
2779,247.74655880710839
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,0.0
2790,333.64530783712235
2791,3198.228593695844
2792,6836.551236300655
2793,7568.982126362147
2794,9076.741160349906
2795,8746.273426873135
2796,8951.22697311594
2797,9540.667016961523
2798,9516.835209258872
2799,9049.7317782869
2800,8152.067021487023
2801,6345.6159976260315
2802,2759.723331967055
2803,3.1775743603535465
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,414.69903751055335
2815,3291.0594232768794
2816,6290.25720167074
2817,7843.904543623784
2818,8465.953099889613
2819,8612.375271901634
2820,8866.894349425884
2821,8911.115810771795
2822,9035.918601681371
2823,8723.420274836924
2824,8186.866543839858
2825,6255.862731735029
2826,2743.6960017285896
2827,197.522527345074
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,600.455944461158
2839,3812.5792178838997
2840,7200.414862422644
2841,8678.168544686
2842,9431.582740262524
2843,9563.050989155074
2844,8984.085046916736
2845,8116.900251337042
2846,7637.799613545929
2847,7058.833671307592
2848,5928.712377942801
2849,3865.6721645520443
2850,1415.8119111505196
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,333.0363606967733
2863,3192.3914003933546
2864,6824.073619420073
2865,7555.167725521084
2866,9060.17489838412
2867,8730.310312551126
2868,8934.889791264859
2869,9523.254028495825
2870,9499.465717017485
2871,9033.214812042
2872,8137.188413024492
2873,6334.034402966248
2874,2754.6864691918813
2875,3.171774863778793
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,528.0469564373582
2887,3717.3979003058907
2888,6888.313289585587
2889,7712.645944772087
2890,9259.915704906489
2891,9735.289648232889
2892,9666.814731188644
2893,9300.737290067482
2894,8766.106206991255
2895,8277.564010387116
2896,7453.231355200616
2897,5413.468922478752
2898,2154.3262362381993
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,809.8227063298331
2911,3997.9566741575313
2912,6511.399257331411
2913,7437.0488108121135
2914,8565.39534680684
2915,8854.962464684015
2916,8942.797823773426
2917,8585.665045058242
2918,7538.397302069125
2919,6828.957863270046
2920,5936.125916482089
2921,4164.940378800035
2922,1977.743415101106
2923,202.69698251402258
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,632.8831186714121
2935,3779.326371944498
2936,7005.361417018045
2937,8376.394217709869
2938,8848.810014202929
2939,8975.900133368183
2940,8589.494821562716
2941,8687.058953447153
2942,8364.840570513026
2943,7911.680852681366
2944,6798.67950605233
2945,5235.0859187464885
2946,2392.8887083235545
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,673.0878887677974
2959,3728.6932250787504
2960,6504.57372449919
2961,7979.927985737696
2962,8823.95883038303
2963,9011.413321771463
2964,9022.097256513809
2965,9115.338868810648
2966,9122.13773637396
2967,8732.65975167571
2968,8063.456930086946
2969,6498.746123730639
2970,3046.863935158125
2971,306.92030714375755
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,0.0
2982,620.6675804184244
2983,3079.6482997860753
2984,5983.993542507406
2985,7686.486294901964
2986,8146.06457963927
2987,8616.6980121194
2988,9043.11085362824
2989,8845.697501077851
2990,8626.173853041819
2991,7896.534102015578
2992,6617.295577489054
2993,5492.829121362035
2994,2490.5668557757135
2995,0.0
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.0
3006,634.4899984129279
3007,3788.922018920203
3008,7023.147913467238
3009,8397.661743700519
3010,8871.276996065544
3011,8998.689794935482
3012,8611.303406452133
3013,8709.115252049258
3014,8386.078761985069
3015,7931.768479145791
3016,6815.9412405575395
3017,5248.377715066777
3018,2398.964213066324
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,414.83332481230286
3031,3292.1251298492944
3032,6292.294104558177
3033,7846.444546568249
3034,8468.694533786704
3035,8615.164120035597
3036,8869.765615595754
3037,8914.001396677635
3038,9038.844601064277
3039,8726.245081418987
3040,8189.517604292168
3041,6257.888497050047
3042,2744.5844617913494
3043,197.5864888324002
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,0.0
3054,719.5427195037073
3055,3411.1069142186734
3056,6161.183374036138
3057,8190.135701779559
3058,8909.678421283266
3059,7462.685919424162
3060,7807.433859757807
3061,7778.9684334917265
3062,7924.458389962806
3063,6591.327593168025
3064,5582.3863732924965
3065,4731.586410450751
3066,2250.350087590715
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,689.6037531943509
3079,3870.7203258001437
3080,7261.2721123390365
3081,8666.020498475677
3082,9212.595325081571
3083,8987.835583299708
3084,8628.986222841166
3085,8863.962316522204
3086,8396.56421713492
3087,7738.886563625494
3088,6373.72654109816
3089,4318.962765376472
3090,1693.3603272883506
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,1155.8970140729052
3103,4607.967826371716
3104,7055.462601946694
3105,8059.062374300534
3106,7986.818810920978
3107,8618.4618583071
3108,8395.873581948466
3109,8542.313237447568
3110,8828.358697855812
3111,8445.663064818162
3112,7774.969442632278
3113,6460.917600620343
3114,3411.0677087590634
3115,408.0785066574952
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,552.7129534360987
3127,2737.916834306428
3128,4798.728240737543
3129,6218.341325317036
3130,7947.01200102901
3131,8244.528022368162
3132,7773.888454129071
3133,7055.746333655255
3134,6672.309737187984
3135,5920.825303977882
3136,4797.445844093839
3137,3599.6873788750095
3138,1704.3051394816125
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,412.6370563830262
3151,2336.695667946792
3152,4624.380804292535
3153,6355.559259232818
3154,7038.544731866792
3155,7957.096953163873
3156,8553.128256828244
3157,7712.044295158627
3158,7474.896561605165
3159,7361.065649499501
3160,6787.16813430012
3161,5225.155062627976
3162,2369.896350644277
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
